#{"t_start": 1765794352.141351, "env_id": "MiniGrid-Empty-8x8-v0"}
r,l,t
0.317969,194,149.069659
0.803125,56,149.094027
0.55,128,152.36271
0.957812,12,152.367573
0.919141,23,152.376525
0.595703,115,152.42175
0.915625,24,152.430995
0.926172,21,152.439083
0.817187,52,152.459422
0.950781,14,152.465049
0.933203,19,152.472493
0.873437,36,152.4863
0.950781,14,152.491932
0.1,256,152.59343
0.950781,14,152.598906
0.782031,62,152.622673
0.630859,105,152.663962
0.441016,159,152.727982
0.135156,246,152.82694
0.954297,13,152.832114
0.145703,243,152.928921
0.216016,223,153.022566
0.771484,65,153.050477
0.771484,65,153.078079
0.957812,12,153.083432
0.866406,38,153.103745
0.855859,41,153.122192
0.936719,18,153.129698
0.94375,16,153.136516
0.929688,20,153.144839
0.233594,218,156.532402
0.936719,18,156.542317
0.627344,106,156.588547
0.0,256,156.710522
0.49375,144,156.783232
0.94375,16,156.790474
0.954297,13,156.796225
0.947266,15,156.803471
0.142188,244,156.911938
0.841797,45,156.930872
0.708203,83,156.968199
0.0,256,157.079686
0.891016,31,157.092702
0.961328,11,157.097337
0.961328,11,157.101952
0.803125,56,157.124731
0.810156,54,157.147764
0.469141,151,157.211413
0.933203,19,157.21921
0.894531,30,157.231746
0.655469,98,157.273528
0.859375,40,157.290166
0.957812,12,157.29524
0.947266,15,157.301533
0.687109,89,157.338535
0.936719,18,157.346132
0.876953,35,160.481097
0.922656,22,160.489892
0.778516,63,160.514772
0.862891,39,160.530057
0.876953,35,160.543421
0.782031,62,160.568429
0.335547,189,160.649985
0.929688,20,160.658433
0.919141,23,160.671714
0.567578,123,160.729911
0.687109,89,160.767739
0.940234,17,160.774813
0.848828,43,160.79342
0.933203,19,160.801504
0.901563,28,160.812943
0.894531,30,160.825164
0.715234,81,160.859143
0.711719,82,160.89337
0.855859,41,160.910319
0.782031,62,160.936291
0.940234,17,160.943294
0.634375,104,160.986598
0.557031,126,161.041082
0.954297,13,161.046688
0.666016,95,161.087447
0.926172,21,161.09617
0.915625,24,161.106243
0.915625,24,161.116002
0.708203,83,161.154378
0.683594,90,161.191231
0.680078,91,161.230152
0.669531,94,161.268756
0.919141,23,161.278497
0.571094,122,161.329812
0.950781,14,161.335662
0.940234,17,161.342794
0.950781,14,164.391725
0.961328,11,164.396472
0.588672,117,164.447717
0.936719,18,164.455264
0.651953,99,164.497489
0.94375,16,164.504215
0.799609,57,164.528134
0.539453,131,164.58353
0.166797,237,164.690813
0.950781,14,164.700856
0.929688,20,164.711267
0.926172,21,164.720193
0.360156,182,164.797392
0.637891,103,164.841131
0.950781,14,164.846886
0.0,256,164.95463
0.957812,12,164.960031
0.922656,22,164.969108
0.775,64,164.997377
0.827734,49,165.017776
0.620313,108,165.063287
0.419922,165,165.132795
0.908594,26,165.143763
0.950781,14,165.149882
0.680078,91,165.188295
0.915625,24,165.198279
0.739844,74,165.229808
0.244141,215,168.399879
0.651953,99,168.44197
0.708203,83,168.475591
0.286328,203,168.560503
0.876953,35,168.57495
0.933203,19,168.582881
0.880469,34,168.597083
0.0,256,168.706225
0.595703,115,168.75445
0.940234,17,168.76231
0.673047,93,168.800798
0.936719,18,168.808351
